fid,orig_address_ru,address_ua,lat,lon,street_norm,housenumber_norm,source
"3343","ул 50 лет СССР, д. 40, кв. 182","Маріуполь, ул 50 лет СССР, д. 40, кв. 182, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 182",26.03.2025,residential
"3344","ул 50 лет СССР, д. 40, кв. 183","Маріуполь, ул 50 лет СССР, д. 40, кв. 183, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 183",26.03.2025,residential
"3345","ул 50 лет СССР, д. 40, кв. 184","Маріуполь, ул 50 лет СССР, д. 40, кв. 184, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 184",26.03.2025,residential
"3346","ул 50 лет СССР, д. 40, кв. 185","Маріуполь, ул 50 лет СССР, д. 40, кв. 185, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 185",26.03.2025,residential
"3347","ул 50 лет СССР, д. 40, кв. 193","Маріуполь, ул 50 лет СССР, д. 40, кв. 193, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 193",26.03.2025,residential
"3348","ул 50 лет СССР, д. 40, кв. 194","Маріуполь, ул 50 лет СССР, д. 40, кв. 194, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 194",26.03.2025,residential
"3349","ул 50 лет СССР, д. 40, кв. 195","Маріуполь, ул 50 лет СССР, д. 40, кв. 195, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 195",26.03.2025,residential
"3350","ул 50 лет СССР, д. 40, кв. 197","Маріуполь, ул 50 лет СССР, д. 40, кв. 197, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 197",26.03.2025,residential
"3351","ул 50 лет СССР, д. 40, кв. 199","Маріуполь, ул 50 лет СССР, д. 40, кв. 199, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 199",26.03.2025,residential
"3352","ул 50 лет СССР, д. 40, кв. 2","Маріуполь, ул 50 лет СССР, д. 40, кв. 2, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 2",26.03.2025,residential
"3353","ул 50 лет СССР, д. 40, кв. 200","Маріуполь, ул 50 лет СССР, д. 40, кв. 200, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 200",26.03.2025,residential
"3354","ул 50 лет СССР, д. 40, кв. 205","Маріуполь, ул 50 лет СССР, д. 40, кв. 205, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 205",26.03.2025,residential
"3355","ул 50 лет СССР, д. 40, кв. 206","Маріуполь, ул 50 лет СССР, д. 40, кв. 206, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 206",26.03.2025,residential
"3356","ул 50 лет СССР, д. 40, кв. 209","Маріуполь, ул 50 лет СССР, д. 40, кв. 209, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 209",26.03.2025,residential
"3357","ул 50 лет СССР, д. 40, кв. 212","Маріуполь, ул 50 лет СССР, д. 40, кв. 212, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 212",26.03.2025,residential
"3358","ул 50 лет СССР, д. 40, кв. 216","Маріуполь, ул 50 лет СССР, д. 40, кв. 216, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 216",26.03.2025,residential
"3359","ул 50 лет СССР, д. 40, кв. 26","Маріуполь, ул 50 лет СССР, д. 40, кв. 26, Свод до 13.01.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 26",свод до 13.01.2025,residential
"3360","ул 50 лет СССР, д. 40, кв. 27","Маріуполь, ул 50 лет СССР, д. 40, кв. 27, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 27",26.03.2025,residential
"3361","ул 50 лет СССР, д. 40, кв. 28","Маріуполь, ул 50 лет СССР, д. 40, кв. 28, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 28",26.03.2025,residential
"3362","ул 50 лет СССР, д. 40, кв. 29","Маріуполь, ул 50 лет СССР, д. 40, кв. 29, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 29",26.03.2025,residential
"3363","ул 50 лет СССР, д. 40, кв. 3","Маріуполь, ул 50 лет СССР, д. 40, кв. 3, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 3",26.03.2025,residential
"3364","ул 50 лет СССР, д. 40, кв. 30","Маріуполь, ул 50 лет СССР, д. 40, кв. 30, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 30",26.03.2025,residential
"3365","ул 50 лет СССР, д. 40, кв. 33","Маріуполь, ул 50 лет СССР, д. 40, кв. 33, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 33",26.03.2025,residential
"3366","ул 50 лет СССР, д. 40, кв. 35","Маріуполь, ул 50 лет СССР, д. 40, кв. 35, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 35",26.03.2025,residential
"3367","ул 50 лет СССР, д. 40, кв. 37","Маріуполь, ул 50 лет СССР, д. 40, кв. 37, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 37",26.03.2025,residential
"3368","ул 50 лет СССР, д. 40, кв. 42","Маріуполь, ул 50 лет СССР, д. 40, кв. 42, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 42",26.03.2025,residential
"3369","ул 50 лет СССР, д. 40, кв. 44","Маріуполь, ул 50 лет СССР, д. 40, кв. 44, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 44",26.03.2025,residential
"3370","ул 50 лет СССР, д. 40, кв. 45","Маріуполь, ул 50 лет СССР, д. 40, кв. 45, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 45",26.03.2025,residential
"3371","ул 50 лет СССР, д. 40, кв. 49","Маріуполь, ул 50 лет СССР, д. 40, кв. 49, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 49",26.03.2025,residential
"3372","ул 50 лет СССР, д. 40, кв. 53","Маріуполь, ул 50 лет СССР, д. 40, кв. 53, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 53",26.03.2025,residential
"3373","ул 50 лет СССР, д. 40, кв. 54","Маріуполь, ул 50 лет СССР, д. 40, кв. 54, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 54",26.03.2025,residential
"3374","ул 50 лет СССР, д. 40, кв. 6","Маріуполь, ул 50 лет СССР, д. 40, кв. 6, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 6",26.03.2025,residential
"3375","ул 50 лет СССР, д. 40, кв. 62","Маріуполь, ул 50 лет СССР, д. 40, кв. 62, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 62",26.03.2025,residential
"3376","ул 50 лет СССР, д. 40, кв. 68","Маріуполь, ул 50 лет СССР, д. 40, кв. 68, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 68",26.03.2025,residential
"3377","ул 50 лет СССР, д. 40, кв. 71","Маріуполь, ул 50 лет СССР, д. 40, кв. 71, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 71",26.03.2025,residential
"3378","ул 50 лет СССР, д. 40, кв. 73","Маріуполь, ул 50 лет СССР, д. 40, кв. 73, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 73",26.03.2025,residential
"3379","ул 50 лет СССР, д. 40, кв. 74","Маріуполь, ул 50 лет СССР, д. 40, кв. 74, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 74",26.03.2025,residential
"3380","ул 50 лет СССР, д. 40, кв. 77","Маріуполь, ул 50 лет СССР, д. 40, кв. 77, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 77",26.03.2025,residential
"3381","ул 50 лет СССР, д. 40, кв. 8","Маріуполь, ул 50 лет СССР, д. 40, кв. 8, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 8",26.03.2025,residential
"3382","ул 50 лет СССР, д. 40, кв. 80","Маріуполь, ул 50 лет СССР, д. 40, кв. 80, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 80",26.03.2025,residential
"3383","ул 50 лет СССР, д. 40, кв. 81","Маріуполь, ул 50 лет СССР, д. 40, кв. 81, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 81",26.03.2025,residential
"3384","ул 50 лет СССР, д. 40, кв. 83","Маріуполь, ул 50 лет СССР, д. 40, кв. 83, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 83",26.03.2025,residential
"3385","ул 50 лет СССР, д. 40, кв. 84","Маріуполь, ул 50 лет СССР, д. 40, кв. 84, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 84",26.03.2025,residential
"3386","ул 50 лет СССР, д. 40, кв. 85","Маріуполь, ул 50 лет СССР, д. 40, кв. 85, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 85",26.03.2025,residential
"3387","ул 50 лет СССР, д. 40, кв. 86","Маріуполь, ул 50 лет СССР, д. 40, кв. 86, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 86",26.03.2025,residential
"3388","ул 50 лет СССР, д. 40, кв. 88","Маріуполь, ул 50 лет СССР, д. 40, кв. 88, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 88",26.03.2025,residential
"3389","ул 50 лет СССР, д. 40, кв. 91","Маріуполь, ул 50 лет СССР, д. 40, кв. 91, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 91",26.03.2025,residential
"3390","ул 50 лет СССР, д. 40, кв. 92","Маріуполь, ул 50 лет СССР, д. 40, кв. 92, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 92",26.03.2025,residential
"3391","ул 50 лет СССР, д. 40, кв. 96","Маріуполь, ул 50 лет СССР, д. 40, кв. 96, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 96",26.03.2025,residential
"3392","ул 50 лет СССР, д. 40, кв. 98","Маріуполь, ул 50 лет СССР, д. 40, кв. 98, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 98",26.03.2025,residential
"3393","ул 50 лет СССР, д. 44, кв. 101","Маріуполь, ул 50 лет СССР, д. 44, кв. 101, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 101",27.03.2025,residential
"3394","ул 50 лет СССР, д. 44, кв. 102","Маріуполь, ул 50 лет СССР, д. 44, кв. 102, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 102",27.03.2025,residential
"3395","ул 50 лет СССР, д. 44, кв. 105","Маріуполь, ул 50 лет СССР, д. 44, кв. 105, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 105",27.03.2025,residential
"3396","ул 50 лет СССР, д. 44, кв. 107","Маріуполь, ул 50 лет СССР, д. 44, кв. 107, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 107",27.03.2025,residential
"3397","ул 50 лет СССР, д. 44, кв. 11","Маріуполь, ул 50 лет СССР, д. 44, кв. 11, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 11",27.03.2025,residential
"3398","ул 50 лет СССР, д. 44, кв. 112","Маріуполь, ул 50 лет СССР, д. 44, кв. 112, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 112",27.03.2025,residential
"3399","ул 50 лет СССР, д. 44, кв. 113","Маріуполь, ул 50 лет СССР, д. 44, кв. 113, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 113",27.03.2025,residential
"3400","ул 50 лет СССР, д. 44, кв. 114","Маріуполь, ул 50 лет СССР, д. 44, кв. 114, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 114",27.03.2025,residential
"3401","ул 50 лет СССР, д. 44, кв. 116","Маріуполь, ул 50 лет СССР, д. 44, кв. 116, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 116",27.03.2025,residential
"3402","ул 50 лет СССР, д. 44, кв. 117","Маріуполь, ул 50 лет СССР, д. 44, кв. 117, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 117",27.03.2025,residential
"3403","ул 50 лет СССР, д. 44, кв. 118","Маріуполь, ул 50 лет СССР, д. 44, кв. 118, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 118",27.03.2025,residential
"3404","ул 50 лет СССР, д. 44, кв. 124","Маріуполь, ул 50 лет СССР, д. 44, кв. 124, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 124",27.03.2025,residential
"3405","ул 50 лет СССР, д. 44, кв. 13","Маріуполь, ул 50 лет СССР, д. 44, кв. 13, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 13",27.03.2025,residential
"3406","ул 50 лет СССР, д. 44, кв. 14","Маріуполь, ул 50 лет СССР, д. 44, кв. 14, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 14",27.03.2025,residential
"3407","ул 50 лет СССР, д. 44, кв. 16","Маріуполь, ул 50 лет СССР, д. 44, кв. 16, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 16",27.03.2025,residential
"3408","ул 50 лет СССР, д. 44, кв. 18","Маріуполь, ул 50 лет СССР, д. 44, кв. 18, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 18",27.03.2025,residential
"3409","ул 50 лет СССР, д. 44, кв. 19","Маріуполь, ул 50 лет СССР, д. 44, кв. 19, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 19",27.03.2025,residential
"3410","ул 50 лет СССР, д. 44, кв. 20","Маріуполь, ул 50 лет СССР, д. 44, кв. 20, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 20",27.03.2025,residential
"3411","ул 50 лет СССР, д. 44, кв. 25","Маріуполь, ул 50 лет СССР, д. 44, кв. 25, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 25",27.03.2025,residential
"3412","ул 50 лет СССР, д. 44, кв. 26","Маріуполь, ул 50 лет СССР, д. 44, кв. 26, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 26",27.03.2025,residential
"3413","ул 50 лет СССР, д. 44, кв. 28","Маріуполь, ул 50 лет СССР, д. 44, кв. 28, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 28",27.03.2025,residential
"3414","ул 50 лет СССР, д. 44, кв. 29","Маріуполь, ул 50 лет СССР, д. 44, кв. 29, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 29",27.03.2025,residential
"3415","ул 50 лет СССР, д. 44, кв. 3","Маріуполь, ул 50 лет СССР, д. 44, кв. 3, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 3",27.03.2025,residential
"3416","ул 50 лет СССР, д. 44, кв. 30","Маріуполь, ул 50 лет СССР, д. 44, кв. 30, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 30",27.03.2025,residential
"3417","ул 50 лет СССР, д. 44, кв. 32","Маріуполь, ул 50 лет СССР, д. 44, кв. 32, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 32",27.03.2025,residential
"3418","ул 50 лет СССР, д. 44, кв. 35","Маріуполь, ул 50 лет СССР, д. 44, кв. 35, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 35",27.03.2025,residential
"3419","ул 50 лет СССР, д. 44, кв. 36","Маріуполь, ул 50 лет СССР, д. 44, кв. 36, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 36",27.03.2025,residential
"3420","ул 50 лет СССР, д. 44, кв. 37","Маріуполь, ул 50 лет СССР, д. 44, кв. 37, 27.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 44, кв. 37",27.03.2025,residential
